	1.6178730	-136.45705	-79.435948	3.2621509	-2.8189701
	1.6278730	-134.56117	-81.010060	3.3228054	-2.6154296
	1.6378730	-132.64998	-82.429585	3.3814445	-2.3999355
	1.6478730	-130.68712	-83.756599	3.4372913	-2.1719283
	1.6578730	-128.71218	-84.914700	3.4894704	-1.9308969
	1.6678730	-126.68981	-85.965383	3.5370080	-1.6763881
	1.6778730	-124.66070	-86.831727	3.5788346	-1.4080142
	1.6878730	-122.59073	-87.574785	3.6137921	-1.1254577
	1.6978730	-120.52193	-88.117273	3.6406440	-0.82847295
	1.7078730	-118.42156	-88.519961	3.6580895	-0.51688392
	1.7178730	-116.33314	-88.705362	3.6647824	-0.19057602
	1.7278730	-114.22550	-88.734109	3.6593528	0.15051790
	1.7378730	-112.14370	-88.528634	3.6404326	0.50643884
	1.7478730	-110.05812	-88.149513	3.6066820	0.87723116
	1.7578730	-108.01536	-87.519116	3.5568161	1.2629812
	1.7678730	-105.98727	-86.697907	3.4896306	1.6638662
	1.7778730	-104.02182	-85.608036	3.4040221	2.0802139
	1.7878730	-102.09211	-84.309570	3.2990021	2.5125753
	1.7978730	-100.24725	-82.724002	3.1737011	2.9618117
	1.8078730	-98.461342	-80.910384	3.0273607	3.4291983
	1.8178730	-96.784370	-78.788711	2.8593097	3.9165487
	1.8278730	-95.191213	-76.415914	2.6689239	4.4263650
	1.8378730	-93.732590	-73.709068	2.4555659	4.9620199
	1.8478730	-92.384132	-70.721176	2.2185048	5.5279787
	1.8578730	-91.197426	-67.364121	1.9568161	6.1300675
	1.8678730	-90.149195	-63.684137	1.6692668	6.7757866
	1.8778730	-89.292470	-59.584418	1.3542008	7.4746452
	1.8878730	-88.605894	-55.100227	1.0094662	8.2384213
	1.8978730	-88.144944	-50.121284	0.63248901	9.0810803
	1.9078730	-87.891072	-44.667174	0.22075455	10.017643
	1.9178730	-87.902208	-38.611525	-0.22668917	11.060271
	1.9278730	-88.159785	-31.963027	-0.70536082	12.207656
	1.9378730	-88.714131	-24.603788	-1.1967356	13.420643
	1.9478730	-89.521169	-16.599856	-1.6532924	14.578642
	1.9578730	-90.573279	-7.9823611	-1.9863318	15.441800
	1.9678730	-91.731915	0.92728461	-2.0910057	15.719020
	1.9778730	-92.891797	9.8282977	-1.9248091	15.291088
	1.9878730	-93.877953	18.297924	-1.5504618	14.333776
	1.9978730	-94.639432	26.186479	-1.0746663	13.142186
	2.0078730	-95.103286	33.352012	-0.57742465	11.930533
	2.0178730	-95.306380	39.880368	-0.098572062	10.797439
	2.0278730	-95.225672	45.755524	0.34736271	9.7710127
	2.0378730	-94.918571	51.106786	0.75755713	8.8481262
	2.0478730	-94.367392	55.920531	1.1334859	8.0153034
	2.0578730	-93.628774	60.313126	1.4777121	7.2574578
	2.0678730	-92.682438	64.254547	1.7926868	6.5609842
	2.0778730	-91.582317	67.845799	2.0803962	5.9145624
	2.0878730	-90.305861	71.043876	2.3423391	5.3091212
	2.0978730	-88.905260	73.939306	2.5796187	4.7375448
	2.1078730	-87.356664	76.480829	2.7930643	4.1943362
	2.1178730	-85.711280	78.752589	2.9833466	3.6753107
	2.1278730	-83.944461	80.698456	3.1510769	3.1773355
	2.1378730	-82.106692	82.398920	3.2968848	2.6981151
	2.1478730	-80.172588	83.795172	3.4214752	2.2360135
	2.1578730	-78.191814	84.965785	3.5256642	1.7899074
	2.1678730	-76.138048	85.850627	3.6103990	1.3590624
	2.1778730	-74.059866	86.527399	3.6767603	0.94303049
	2.1878730	-71.929709	86.935432	3.7259542	0.54156187
	2.1978730	-69.794779	87.152120	3.7592931	0.15453265
	2.2078730	-67.626019	87.116633	3.7781708	-0.21811586
	2.2178730	-65.469042	86.906285	3.7840339	-0.57642598
	2.2278730	-63.293143	86.460187	3.7783520	-0.92046217
	2.2378730	-61.142258	85.855570	3.7625886	-1.2503400
	2.2478730	-58.984012	85.031405	3.7381751	-1.5662466
	2.2578730	-56.860709	84.064708	3.7064882	-1.8684535
	2.2678730	-54.738400	82.894136	3.6688311	-2.1573229
	2.2778730	-52.657900	81.596289	3.6264205	-2.4333091
	2.2878730	-50.583869	80.109305	3.5803770	-2.6969547
	2.2978730	-48.555838	78.509163	3.5317202	-2.9488841
	2.3078730	-46.537302	76.733289	3.4813668	-3.1897946
	2.3178730	-44.566738	74.856867	3.4301325	-3.4204449
	2.3278730	-42.606706	72.816456	3.3787352	-3.6416435
	2.3378730	-40.694861	70.686316	3.3277996	-3.8542349
	2.3478730	-38.793042	68.402045	3.2778634	-4.0590856
	2.3578730	-36.938289	66.036915	3.2293823	-4.2570681
	2.3678730	-35.091918	63.525526	3.1827348	-4.4490432
